Time,Extension,Load
(sec),(mm),(N)
49.00000,20.41580,5.70640
49.10000,20.45705,5.71121
49.20000,20.49955,5.71564
49.30000,20.54226,5.72191
49.40000,20.58372,5.72533
49.50000,20.62517,5.72655
49.60000,20.66642,5.72386
49.70000,20.70809,5.72570
49.80000,20.75080,5.73215
49.90000,20.79246,5.73801
50.00000,20.83371,5.73204
50.10000,20.87476,5.73760
50.20000,20.91642,5.74117
50.30000,20.95871,5.74127
50.40000,21.00017,5.74663
50.50000,21.04121,5.75028
50.60000,21.08267,5.74835
50.70000,21.12434,5.75312
50.80000,21.16684,5.75762
50.90000,21.20809,5.75952
51.00000,21.24955,5.76381
51.10000,21.29121,5.77149
51.20000,21.33267,5.77414
51.30000,21.37517,5.78502
51.40000,21.41705,5.78870
51.50000,21.45871,5.79587
51.60000,21.49975,5.80163
51.70000,21.54205,5.80899
51.80000,21.58371,5.81498
51.90000,21.62580,5.82241
52.00000,21.66726,5.82716
52.10000,21.70809,5.83042
52.20000,21.74976,5.84118
52.30000,21.79205,5.84401
52.40000,21.83371,5.84971
52.50000,21.87475,5.86011
52.60000,21.91580,5.85682
52.70000,21.95788,5.86637
52.80000,22.00017,5.87148
52.90000,22.04184,5.87401
53.00000,22.08309,5.87623
53.10000,22.12413,5.87829
53.20000,22.16621,5.88007
53.30000,22.20871,5.88422
53.40000,22.25038,5.88883
53.50000,22.29163,5.88637
53.60000,22.33309,5.88636
53.70000,22.37496,5.88820
53.80000,22.41725,5.89410
53.90000,22.45934,5.89353
54.00000,22.50038,5.89788
54.10000,22.54163,5.89402
54.20000,22.58309,5.90240
54.30000,22.62538,5.89932
54.40000,22.66704,5.90437
54.50000,22.70788,5.90476
54.60000,22.74934,5.90512
54.70000,22.79080,5.90923
54.80000,22.83309,5.91215
54.90000,22.87496,5.91581
55.00000,22.91642,5.91912
55.10000,22.95767,5.92196
55.20000,22.99996,5.92528
55.30000,23.04204,5.93376
55.40000,23.08392,5.93783
55.50000,23.12517,5.94576
55.60000,23.16642,5.95016
55.70000,23.20829,5.95830
55.80000,23.25079,5.96598
55.90000,23.29225,5.97575
56.00000,23.33371,5.98048
56.10000,23.37475,5.98681
56.20000,23.41642,5.99683
56.30000,23.45871,6.00434
56.40000,23.50017,6.01178
56.50000,23.54100,6.02300
56.60000,23.58267,6.02462
56.70000,23.62413,6.03658
56.80000,23.66642,6.04388
56.90000,23.70829,6.05238
57.00000,23.74975,6.05805
57.10000,23.79100,6.06107
57.20000,23.83329,6.07358
57.30000,23.87538,6.07618
57.40000,23.91725,6.08325
57.50000,23.95850,6.08291
57.60000,23.99975,6.08740
57.70000,24.04204,6.08996
57.80000,24.08392,6.09751
57.90000,24.12579,6.09951
58.00000,24.16725,6.09590
58.10000,24.20808,6.09849
58.20000,24.24996,6.09322
58.30000,24.29183,6.09485
58.40000,24.33329,6.09559
58.50000,24.37454,6.08858
58.60000,24.41600,6.08653
58.70000,24.45788,6.08553
58.80000,24.49996,6.07979
58.90000,24.54183,6.07530
59.00000,24.58308,6.06834
59.10000,24.62433,6.06480
59.20000,24.66621,6.05615
59.30000,24.70871,6.05042
59.40000,24.75037,6.04217
59.50000,24.79183,6.03667
59.60000,24.83308,6.03620
59.70000,24.87517,6.02304
59.80000,24.91746,6.02102
59.90000,24.95892,6.01753
60.00000,25.00017,6.01338
60.10000,25.04142,6.01340
60.20000,25.08308,6.00485
60.30000,25.12558,6.00293
60.40000,25.16683,6.00084
60.50000,25.20829,5.99672
60.60000,25.24954,5.99625
60.70000,25.29121,5.99212
60.80000,25.33287,5.99317
60.90000,25.37475,5.99106
61.00000,25.41621,5.99525
61.10000,25.45787,5.99910
61.20000,25.49975,5.99569
61.30000,25.54204,5.99293
61.40000,25.58371,6.00077
61.50000,25.62517,5.99621
61.60000,25.66621,5.99549
61.70000,25.70829,5.99711
61.80000,25.75017,5.99964
61.90000,25.79225,5.99859
62.00000,25.83350,5.99992
62.10000,25.87475,6.00066
62.20000,25.91641,6.00021
62.30000,25.95871,6.00062
62.40000,26.00016,6.00317
62.50000,26.04141,5.99262
62.60000,26.08246,5.99342
62.70000,26.12454,5.98354
62.80000,26.16662,5.98374
62.90000,26.20829,5.98076
63.00000,26.24996,5.98308
63.10000,26.29121,5.98136
63.20000,26.33350,5.98004
63.30000,26.37558,5.97097
63.40000,26.41704,5.97061
63.50000,26.45870,5.96762
63.60000,26.49954,5.96308
63.70000,26.54204,5.96204
63.80000,26.58391,5.95742
63.90000,26.62579,5.95632
64.00000,26.66704,5.95253
64.10000,26.70808,5.95055
64.20000,26.74975,5.94345
64.30000,26.79183,5.93863
64.40000,26.83350,5.92882
64.50000,26.87454,5.91798
64.60000,26.91558,5.90994
64.70000,26.95745,5.89399
64.80000,26.99995,5.88254
64.90000,27.04204,5.86832
65.00000,27.08308,5.85437
65.10000,27.12433,5.83935
65.20000,27.16662,5.81419
65.30000,27.20891,5.79122
65.40000,27.25058,5.77384
65.50000,27.29183,5.76061
65.60000,27.33287,5.74601
65.70000,27.37537,5.72549
65.80000,27.41704,5.70704
65.90000,27.45912,5.68625
66.00000,27.50016,5.65977
66.10000,27.54162,5.63984
66.20000,27.58287,5.60498
66.30000,27.62537,5.57423
66.40000,27.66683,5.53741
66.50000,27.70787,5.49235
66.60000,27.74933,5.45126
66.70000,27.79100,5.41000
66.80000,27.83329,5.37471
66.90000,27.87495,5.33771
67.00000,27.91620,5.29737
67.10000,27.95725,5.24934
67.20000,27.99975,5.19708
67.30000,28.04204,5.15062
67.40000,28.08349,5.11080
67.50000,28.12474,5.07592
67.60000,28.16599,5.04712
67.70000,28.20849,5.02234
67.80000,28.25099,5.00786
